branch,order_id,order_dt,category,menu,sweet_level,price,cost,qty,revenue,gross_profit,gross_margin,trans_type,payment,gender,membership,member_id,time_of_day,is_holiday,is_weekend,order_wait_time,order_wait_time_cat,date,day_name,iso_week_number
alpha,alpha034223,20/1/2024 17:31:00,bakery,Donut,,40,12,1,40,28,0.7,to go,credit card,F,FALSE,,evening,FALSE,TRUE,8.253999363,long,20/1/2024,Saturday,3
alpha,alpha034223,20/1/2024 17:31:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,to go,credit card,F,FALSE,,evening,FALSE,TRUE,8.253999363,long,20/1/2024,Saturday,3
alpha,alpha034223,20/1/2024 17:31:00,coffee,Iced Latte,0,65,22.75,1,65,42.25,0.65,to go,credit card,F,FALSE,,evening,FALSE,TRUE,8.253999363,long,20/1/2024,Saturday,3
alpha,alpha034224,20/1/2024 17:35:00,coffee,Americano,0.5,45,14.4,1,45,30.6,0.68,to go,mobile,F,TRUE,861,evening,FALSE,TRUE,2.879844038,short,20/1/2024,Saturday,3
alpha,alpha034225,20/1/2024 17:45:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,credit card,F,TRUE,42,evening,FALSE,TRUE,6.947013272,moderate,20/1/2024,Saturday,3
alpha,alpha034225,20/1/2024 17:45:00,coffee,Latte,0.25,65,27.95,1,65,37.05,0.57,to go,credit card,F,TRUE,42,evening,FALSE,TRUE,6.947013272,moderate,20/1/2024,Saturday,3
alpha,alpha034226,20/1/2024 18:24:00,coffee,Americano,0,45,14.4,3,135,91.8,0.68,to go,credit card,F,TRUE,1681,evening,FALSE,TRUE,8.330932025,long,20/1/2024,Saturday,3
alpha,alpha034227,20/1/2024 19:20:00,coffee,Nitro Flat White,1,155,74.4,1,155,80.6,0.52,eat in,mobile,F,FALSE,,evening,FALSE,TRUE,3.505224288,short,20/1/2024,Saturday,3
alpha,alpha034228,20/1/2024 19:24:00,tea,Green Tea,0,65,24.7,3,195,120.9,0.62,to go,mobile,F,TRUE,856,evening,FALSE,TRUE,8.695415024,long,20/1/2024,Saturday,3
alpha,alpha034229,20/1/2024 19:54:00,coffee,Latte,0,65,27.95,1,65,37.05,0.57,to go,credit card,F,TRUE,58,evening,FALSE,TRUE,2.165406881,short,20/1/2024,Saturday,3
alpha,alpha034230,20/1/2024 20:07:00,coffee,Nitro Flat White,0.5,155,74.4,1,155,80.6,0.52,to go,mobile,M,FALSE,,night,FALSE,TRUE,2.942911438,short,20/1/2024,Saturday,3
alpha,alpha034231,20/1/2024 20:14:00,coffee,Mocha Cold Brew,0.25,165,79.2,3,495,257.4,0.52,delivery,credit card,M,FALSE,,night,FALSE,TRUE,10.40175358,long,20/1/2024,Saturday,3
alpha,alpha034231,20/1/2024 20:14:00,bakery,Croissant,,85,46.75,3,255,114.75,0.45,delivery,credit card,M,FALSE,,night,FALSE,TRUE,10.40175358,long,20/1/2024,Saturday,3
alpha,alpha034232,20/1/2024 20:36:00,bakery,Cheesecake,,120,72,1,120,48,0.4,to go,gift card,M,FALSE,,night,FALSE,TRUE,2.550732264,short,20/1/2024,Saturday,3
alpha,alpha034233,20/1/2024 20:54:00,coffee,Iced Americano,0.25,45,13.5,1,45,31.5,0.7,to go,credit card,F,TRUE,27,night,FALSE,TRUE,2.475311026,short,20/1/2024,Saturday,3
alpha,alpha034234,20/1/2024 21:09:00,coffee,Iced Latte,0.25,65,22.75,2,130,84.5,0.65,to go,mobile,M,FALSE,,night,FALSE,TRUE,1.979894939,very short,20/1/2024,Saturday,3
alpha,alpha034235,20/1/2024 21:10:00,bakery,Sandwich,,80,28,3,240,156,0.65,eat in,mobile,F,FALSE,,night,FALSE,TRUE,10.44611706,long,20/1/2024,Saturday,3
alpha,alpha034235,20/1/2024 21:10:00,coffee,Iced Latte,0.25,65,22.75,3,195,126.75,0.65,eat in,mobile,F,FALSE,,night,FALSE,TRUE,10.44611706,long,20/1/2024,Saturday,3
alpha,alpha034236,21/1/2024 7:37:00,smoothie,Mango Smoothie,0.25,90,31.5,3,270,175.5,0.65,eat in,credit card,M,TRUE,30,morning,FALSE,TRUE,5.42523378,moderate,21/1/2024,Sunday,3
alpha,alpha034237,21/1/2024 8:55:00,coffee,Espresso,0,55,20.35,1,55,34.65,0.63,delivery,mobile,F,FALSE,,morning,FALSE,TRUE,2.779411093,short,21/1/2024,Sunday,3
alpha,alpha034238,21/1/2024 9:08:00,coffee,Iced Latte,0.25,65,22.75,1,65,42.25,0.65,delivery,credit card,M,TRUE,1648,morning,FALSE,TRUE,3.458017629,short,21/1/2024,Sunday,3
alpha,alpha034239,21/1/2024 10:17:00,tea,Bubble Tea,0.25,70,17.5,2,140,105,0.75,delivery,credit card,M,TRUE,25,morning,FALSE,TRUE,4.394761111,short,21/1/2024,Sunday,3
alpha,alpha034240,21/1/2024 10:21:00,tea,Jasmine Tea,0.25,50,10,3,150,120,0.8,eat in,mobile,F,TRUE,42,morning,FALSE,TRUE,5.869447642,moderate,21/1/2024,Sunday,3
alpha,alpha034241,21/1/2024 10:40:00,coffee,Cappuccino,0.25,75,27.75,1,75,47.25,0.63,delivery,credit card,F,TRUE,69,morning,FALSE,TRUE,3.73544462,short,21/1/2024,Sunday,3
alpha,alpha034242,21/1/2024 11:07:00,tea,Jasmine Tea,0.25,50,10,1,50,40,0.8,to go,mobile,F,FALSE,,noon,FALSE,TRUE,6.952082997,moderate,21/1/2024,Sunday,3
alpha,alpha034242,21/1/2024 11:07:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,mobile,F,FALSE,,noon,FALSE,TRUE,6.952082997,moderate,21/1/2024,Sunday,3
alpha,alpha034243,21/1/2024 11:12:00,coffee,Cappuccino,0.25,75,27.75,1,75,47.25,0.63,delivery,credit card,F,TRUE,20,noon,FALSE,TRUE,5.021509036,moderate,21/1/2024,Sunday,3
alpha,alpha034244,21/1/2024 12:43:00,smoothie,Mango Smoothie,0.25,90,31.5,2,180,117,0.65,delivery,mobile,F,FALSE,,noon,FALSE,TRUE,5.119515884,moderate,21/1/2024,Sunday,3
alpha,alpha034245,21/1/2024 15:12:00,bakery,Muffin,,60,27,1,60,33,0.55,to go,mobile,M,FALSE,,afternoon,FALSE,TRUE,4.651266107,short,21/1/2024,Sunday,3
alpha,alpha034245,21/1/2024 15:12:00,coffee,Iced Americano,0.5,45,13.5,1,45,31.5,0.7,to go,mobile,M,FALSE,,afternoon,FALSE,TRUE,4.651266107,short,21/1/2024,Sunday,3
alpha,alpha034246,21/1/2024 16:06:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,credit card,M,TRUE,1651,afternoon,FALSE,TRUE,3.425885473,short,21/1/2024,Sunday,3
alpha,alpha034246,21/1/2024 16:06:00,tea,Green Tea,0.25,65,24.7,1,65,40.3,0.62,eat in,credit card,M,TRUE,1651,afternoon,FALSE,TRUE,3.425885473,short,21/1/2024,Sunday,3
alpha,alpha034247,21/1/2024 16:34:00,tea,Yuzu Tea,0.5,70,24.5,2,140,91,0.65,to go,mobile,M,TRUE,875,afternoon,FALSE,TRUE,3.42578492,short,21/1/2024,Sunday,3
alpha,alpha034248,21/1/2024 16:45:00,bakery,Sandwich,,80,28,4,320,208,0.65,to go,mobile,M,TRUE,22,afternoon,FALSE,TRUE,8.089959047,long,21/1/2024,Sunday,3
alpha,alpha034249,21/1/2024 16:55:00,coffee,Iced Latte,0,65,22.75,1,65,42.25,0.65,eat in,credit card,M,TRUE,2,afternoon,FALSE,TRUE,4.732477094,short,21/1/2024,Sunday,3
alpha,alpha034249,21/1/2024 16:55:00,bakery,Donut,,40,12,1,40,28,0.7,eat in,credit card,M,TRUE,2,afternoon,FALSE,TRUE,4.732477094,short,21/1/2024,Sunday,3
alpha,alpha034250,21/1/2024 17:39:00,bakery,Donut,,40,12,1,40,28,0.7,delivery,credit card,F,TRUE,898,evening,FALSE,TRUE,9.019297582,long,21/1/2024,Sunday,3
alpha,alpha034250,21/1/2024 17:39:00,coffee,Iced Americano,0.5,45,13.5,1,45,31.5,0.7,delivery,credit card,F,TRUE,898,evening,FALSE,TRUE,9.019297582,long,21/1/2024,Sunday,3
alpha,alpha034251,21/1/2024 17:41:00,bakery,Sandwich,,80,28,2,160,104,0.65,eat in,mobile,M,TRUE,1635,evening,FALSE,TRUE,4.59833967,short,21/1/2024,Sunday,3
alpha,alpha034251,21/1/2024 17:41:00,coffee,Mocha,0,70,30.1,2,140,79.8,0.57,eat in,mobile,M,TRUE,1635,evening,FALSE,TRUE,4.59833967,short,21/1/2024,Sunday,3
alpha,alpha034252,21/1/2024 19:10:00,coffee,Latte,0,65,27.95,3,195,111.15,0.57,to go,credit card,F,TRUE,1691,evening,FALSE,TRUE,13.85974953,very long,21/1/2024,Sunday,3
alpha,alpha034252,21/1/2024 19:10:00,bakery,Croissant,,85,46.75,3,255,114.75,0.45,to go,credit card,F,TRUE,1691,evening,FALSE,TRUE,13.85974953,very long,21/1/2024,Sunday,3
alpha,alpha034253,21/1/2024 21:21:00,coffee,Iced Latte,0.25,65,22.75,1,65,42.25,0.65,to go,credit card,F,FALSE,,night,FALSE,TRUE,2.226914197,short,21/1/2024,Sunday,3
alpha,alpha034254,22/1/2024 6:11:00,coffee,Mocha Cold Brew,0.75,165,79.2,3,495,257.4,0.52,to go,mobile,F,TRUE,1627,morning,FALSE,FALSE,4.542208063,short,22/1/2024,Monday,4
alpha,alpha034255,22/1/2024 6:54:00,tea,Yuzu Tea,0.25,70,24.5,1,70,45.5,0.65,to go,mobile,F,TRUE,865,morning,FALSE,FALSE,3.893315718,short,22/1/2024,Monday,4
alpha,alpha034256,22/1/2024 7:25:00,bakery,Sandwich,,80,28,1,80,52,0.65,eat in,mobile,M,FALSE,,morning,FALSE,FALSE,2.014352023,short,22/1/2024,Monday,4
alpha,alpha034257,22/1/2024 7:27:00,coffee,Iced Americano,0.25,45,13.5,3,135,94.5,0.7,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,5.607268873,moderate,22/1/2024,Monday,4
alpha,alpha034258,22/1/2024 7:54:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,credit card,M,TRUE,61,morning,FALSE,FALSE,2.014352023,short,22/1/2024,Monday,4
alpha,alpha034259,22/1/2024 8:03:00,tea,Thai Tea,0.75,70,17.5,1,70,52.5,0.75,eat in,cash,F,FALSE,,morning,FALSE,FALSE,5.044248364,moderate,22/1/2024,Monday,4
alpha,alpha034260,22/1/2024 8:07:00,coffee,Mocha Cold Brew,0,165,79.2,1,165,85.8,0.52,to go,mobile,M,FALSE,,morning,FALSE,FALSE,4.026508389,short,22/1/2024,Monday,4
alpha,alpha034261,22/1/2024 8:09:00,tea,Thai Tea,0.75,70,17.5,2,140,105,0.75,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,9.095132424,long,22/1/2024,Monday,4
alpha,alpha034261,22/1/2024 8:09:00,bakery,Sandwich,,80,28,2,160,104,0.65,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,9.095132424,long,22/1/2024,Monday,4
alpha,alpha034262,22/1/2024 8:12:00,bakery,Muffin,,60,27,1,60,33,0.55,eat in,credit card,F,TRUE,1660,morning,FALSE,FALSE,9.636505811,long,22/1/2024,Monday,4
alpha,alpha034262,22/1/2024 8:12:00,tea,Bubble Tea,0.5,70,17.5,1,70,52.5,0.75,eat in,credit card,F,TRUE,1660,morning,FALSE,FALSE,9.636505811,long,22/1/2024,Monday,4
alpha,alpha034263,22/1/2024 8:14:00,bakery,Muffin,,60,27,2,120,66,0.55,eat in,mobile,M,FALSE,,morning,FALSE,FALSE,2.184822072,short,22/1/2024,Monday,4
alpha,alpha034264,22/1/2024 8:16:00,coffee,Iced Latte,0.25,65,22.75,1,65,42.25,0.65,to go,mobile,M,TRUE,30,morning,FALSE,FALSE,8.618347443,long,22/1/2024,Monday,4
alpha,alpha034264,22/1/2024 8:16:00,bakery,Donut,,40,12,1,40,28,0.7,to go,mobile,M,TRUE,30,morning,FALSE,FALSE,8.618347443,long,22/1/2024,Monday,4
alpha,alpha034265,22/1/2024 8:24:00,tea,Bubble Tea,0.5,70,17.5,1,70,52.5,0.75,to go,credit card,F,FALSE,,morning,FALSE,FALSE,3.969110583,short,22/1/2024,Monday,4
alpha,alpha034266,22/1/2024 8:25:00,coffee,Mocha Cold Brew,0.25,165,79.2,2,330,171.6,0.52,to go,cash,M,FALSE,,morning,FALSE,FALSE,4.841941467,short,22/1/2024,Monday,4
alpha,alpha034267,22/1/2024 8:26:00,bakery,Sandwich,,80,28,2,160,104,0.65,delivery,credit card,F,TRUE,,morning,FALSE,FALSE,7.982361518,moderate,22/1/2024,Monday,4
alpha,alpha034267,22/1/2024 8:26:00,bakery,Cheesecake,,120,72,3,360,144,0.4,delivery,credit card,F,TRUE,,morning,FALSE,FALSE,7.982361518,moderate,22/1/2024,Monday,4
alpha,alpha034268,22/1/2024 8:30:00,bakery,Muffin,,60,27,1,60,33,0.55,eat in,mobile,F,TRUE,54,morning,FALSE,FALSE,5.245676986,moderate,22/1/2024,Monday,4
alpha,alpha034268,22/1/2024 8:30:00,coffee,Mocha,0.25,70,30.1,1,70,39.9,0.57,to go,credit card,M,FALSE,,morning,FALSE,FALSE,5.245676986,moderate,22/1/2024,Monday,4
alpha,alpha034269,22/1/2024 8:32:00,bakery,Cheesecake,,120,72,1,120,48,0.4,eat in,credit card,F,FALSE,,morning,FALSE,FALSE,3.047352452,short,22/1/2024,Monday,4
alpha,alpha034270,22/1/2024 8:41:00,coffee,Nitro Flat White,0.25,155,74.4,2,310,161.2,0.52,eat in,mobile,M,FALSE,,morning,FALSE,FALSE,2.968232581,short,22/1/2024,Monday,4
alpha,alpha034271,22/1/2024 8:55:00,coffee,Cappuccino,0.25,75,27.75,1,75,47.25,0.63,delivery,mobile,M,TRUE,56,morning,FALSE,FALSE,2.808025915,short,22/1/2024,Monday,4
alpha,alpha034272,22/1/2024 8:57:00,coffee,Espresso,0.25,55,20.35,1,55,34.65,0.63,eat in,cash,M,TRUE,896,morning,FALSE,FALSE,6.454162411,moderate,22/1/2024,Monday,4
alpha,alpha034273,22/1/2024 8:58:00,bakery,Cheesecake,,120,72,1,120,48,0.4,eat in,credit card,M,TRUE,867,morning,FALSE,FALSE,4.390182234,short,22/1/2024,Monday,4
alpha,alpha034274,22/1/2024 9:03:00,tea,Green Tea,0.5,65,24.7,3,195,120.9,0.62,to go,mobile,F,TRUE,897,morning,FALSE,FALSE,4.96713432,short,22/1/2024,Monday,4
alpha,alpha034275,22/1/2024 9:25:00,bakery,Muffin,,60,27,1,60,33,0.55,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,10.45600118,long,22/1/2024,Monday,4
alpha,alpha034275,22/1/2024 9:25:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,10.45600118,long,22/1/2024,Monday,4
alpha,alpha034276,22/1/2024 9:37:00,smoothie,Strawberry Smoothie,0.5,85,25.5,2,170,119,0.7,eat in,mobile,M,TRUE,49,morning,FALSE,FALSE,4.01614671,short,22/1/2024,Monday,4
alpha,alpha034277,22/1/2024 9:38:00,bakery,Croissant,,85,46.75,3,255,114.75,0.45,to go,mobile,M,TRUE,1642,morning,FALSE,FALSE,34.92937512,very long,22/1/2024,Monday,4
alpha,alpha034277,22/1/2024 9:38:00,bakery,Sandwich,,80,28,3,240,156,0.65,to go,mobile,M,TRUE,1642,morning,FALSE,FALSE,34.92937512,very long,22/1/2024,Monday,4
alpha,alpha034277,22/1/2024 9:38:00,coffee,Americano,0.75,45,14.4,3,135,91.8,0.68,to go,mobile,M,TRUE,1642,morning,FALSE,FALSE,34.92937512,very long,22/1/2024,Monday,4
alpha,alpha034277,22/1/2024 9:38:00,bakery,Donut,,40,12,3,120,84,0.7,to go,mobile,M,TRUE,1642,morning,FALSE,FALSE,34.92937512,very long,22/1/2024,Monday,4
alpha,alpha034277,22/1/2024 9:38:00,coffee,Iced Latte,0.25,65,22.75,1,65,42.25,0.65,to go,mobile,F,TRUE,1669,morning,FALSE,FALSE,34.92937512,very long,22/1/2024,Monday,4
alpha,alpha034278,22/1/2024 9:49:00,bakery,Donut,,40,12,1,40,28,0.7,to go,mobile,M,FALSE,,morning,FALSE,FALSE,7.474991946,moderate,22/1/2024,Monday,4
alpha,alpha034278,22/1/2024 9:49:00,coffee,Mocha,0,70,30.1,1,70,39.9,0.57,to go,mobile,M,FALSE,,morning,FALSE,FALSE,7.474991946,moderate,22/1/2024,Monday,4
alpha,alpha034279,22/1/2024 9:51:00,coffee,Espresso,0.75,55,20.35,1,55,34.65,0.63,eat in,credit card,F,TRUE,1670,morning,FALSE,FALSE,4.651640537,short,22/1/2024,Monday,4
alpha,alpha034280,22/1/2024 10:00:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,to go,credit card,F,TRUE,15,morning,FALSE,FALSE,2.014352023,short,22/1/2024,Monday,4
alpha,alpha034281,22/1/2024 10:01:00,coffee,Espresso,0.5,55,20.35,1,55,34.65,0.63,to go,mobile,F,TRUE,34,morning,FALSE,FALSE,4.837761683,short,22/1/2024,Monday,4
alpha,alpha034282,22/1/2024 10:06:00,tea,Green Tea,0.75,65,24.7,1,65,40.3,0.62,delivery,credit card,F,TRUE,1663,morning,FALSE,FALSE,6.662631614,moderate,22/1/2024,Monday,4
alpha,alpha034282,22/1/2024 10:06:00,tea,Thai Tea,0.25,70,17.5,2,140,105,0.75,delivery,credit card,F,TRUE,1663,morning,FALSE,FALSE,6.662631614,moderate,22/1/2024,Monday,4
alpha,alpha034283,22/1/2024 10:10:00,tea,Thai Tea,0.25,70,17.5,1,70,52.5,0.75,to go,credit card,M,TRUE,1694,morning,FALSE,FALSE,2.652086429,short,22/1/2024,Monday,4
alpha,alpha034284,22/1/2024 10:11:00,tea,Yuzu Tea,0.5,70,24.5,1,70,45.5,0.65,to go,mobile,F,FALSE,,morning,FALSE,FALSE,5.197773135,moderate,22/1/2024,Monday,4
alpha,alpha034284,22/1/2024 10:11:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,mobile,F,FALSE,,morning,FALSE,FALSE,5.197773135,moderate,22/1/2024,Monday,4
alpha,alpha034285,22/1/2024 10:12:00,smoothie,Kiwi Smoothie,0,90,40.5,1,90,49.5,0.55,to go,cash,F,TRUE,13,morning,FALSE,FALSE,5.354139127,moderate,22/1/2024,Monday,4
alpha,alpha034285,22/1/2024 10:12:00,coffee,Iced Americano,0,45,13.5,1,45,31.5,0.7,eat in,mobile,M,TRUE,1639,morning,FALSE,FALSE,5.354139127,moderate,22/1/2024,Monday,4
alpha,alpha034286,22/1/2024 10:14:00,coffee,Iced Americano,0.25,45,13.5,1,45,31.5,0.7,to go,credit card,F,TRUE,1664,morning,FALSE,FALSE,34.74997414,very long,22/1/2024,Monday,4
alpha,alpha034286,22/1/2024 10:14:00,smoothie,Kiwi Smoothie,0.5,90,40.5,4,360,198,0.55,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,34.74997414,very long,22/1/2024,Monday,4
alpha,alpha034286,22/1/2024 10:14:00,tea,Bubble Tea,0.25,70,17.5,3,210,157.5,0.75,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,34.74997414,very long,22/1/2024,Monday,4
alpha,alpha034286,22/1/2024 10:14:00,bakery,Sandwich,,80,28,4,320,208,0.65,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,34.74997414,very long,22/1/2024,Monday,4
alpha,alpha034286,22/1/2024 10:14:00,coffee,Iced Latte,0.5,65,22.75,1,65,42.25,0.65,to go,cash,M,TRUE,1658,morning,FALSE,FALSE,34.74997414,very long,22/1/2024,Monday,4
alpha,alpha034287,22/1/2024 10:15:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,credit card,F,TRUE,902,morning,FALSE,FALSE,2.014352023,short,22/1/2024,Monday,4
alpha,alpha034288,22/1/2024 10:23:00,smoothie,Kiwi Smoothie,0.5,90,40.5,2,180,99,0.55,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,3.579429269,short,22/1/2024,Monday,4
alpha,alpha034289,22/1/2024 10:35:00,smoothie,Kiwi Smoothie,0.25,90,40.5,1,90,49.5,0.55,to go,credit card,M,TRUE,1651,morning,FALSE,FALSE,3.448955514,short,22/1/2024,Monday,4
alpha,alpha034290,22/1/2024 10:52:00,smoothie,Kiwi Smoothie,0.5,90,40.5,1,90,49.5,0.55,eat in,mobile,M,FALSE,,morning,FALSE,FALSE,3.725467126,short,22/1/2024,Monday,4
alpha,alpha034291,22/1/2024 10:54:00,smoothie,Mango Smoothie,0.5,90,31.5,1,90,58.5,0.65,to go,cash,M,FALSE,,morning,FALSE,FALSE,12.19934787,very long,22/1/2024,Monday,4
alpha,alpha034291,22/1/2024 10:54:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,cash,M,FALSE,,morning,FALSE,FALSE,12.19934787,very long,22/1/2024,Monday,4
alpha,alpha034292,22/1/2024 11:17:00,coffee,Mocha,1,70,30.1,1,70,39.9,0.57,eat in,mobile,F,FALSE,,noon,FALSE,FALSE,3.183999404,short,22/1/2024,Monday,4
alpha,alpha034293,22/1/2024 11:19:00,tea,Black Tea,0.25,40,8,1,40,32,0.8,eat in,mobile,F,TRUE,865,noon,FALSE,FALSE,6.896273866,moderate,22/1/2024,Monday,4
alpha,alpha034294,22/1/2024 11:20:00,coffee,Iced Latte,0.5,65,22.75,1,65,42.25,0.65,delivery,credit card,F,TRUE,1703,noon,FALSE,FALSE,13.82536911,very long,22/1/2024,Monday,4
alpha,alpha034294,22/1/2024 11:20:00,smoothie,Mango Smoothie,0,90,31.5,2,180,117,0.65,delivery,credit card,F,TRUE,1703,noon,FALSE,FALSE,13.82536911,very long,22/1/2024,Monday,4
alpha,alpha034295,22/1/2024 11:21:00,smoothie,Strawberry Smoothie,0.25,85,25.5,1,85,59.5,0.7,eat in,credit card,F,FALSE,,noon,FALSE,FALSE,6.502401232,moderate,22/1/2024,Monday,4
alpha,alpha034296,22/1/2024 11:23:00,coffee,Espresso,0.5,55,20.35,2,110,69.3,0.63,delivery,mobile,M,TRUE,39,noon,FALSE,FALSE,3.569021292,short,22/1/2024,Monday,4
alpha,alpha034297,22/1/2024 11:24:00,tea,Black Tea,0.25,40,8,2,80,64,0.8,eat in,credit card,M,TRUE,877,noon,FALSE,FALSE,5.858958914,moderate,22/1/2024,Monday,4
alpha,alpha034298,22/1/2024 11:37:00,coffee,Americano,0,45,14.4,2,90,61.2,0.68,to go,credit card,F,FALSE,,noon,FALSE,FALSE,7.601509566,moderate,22/1/2024,Monday,4
alpha,alpha034299,22/1/2024 11:39:00,tea,Black Tea,0.5,40,8,1,40,32,0.8,to go,mobile,F,FALSE,,noon,FALSE,FALSE,4.934521504,short,22/1/2024,Monday,4
alpha,alpha034300,22/1/2024 11:51:00,bakery,Sandwich,,80,28,2,160,104,0.65,eat in,credit card,F,FALSE,,noon,FALSE,FALSE,17.01181053,very long,22/1/2024,Monday,4
alpha,alpha034300,22/1/2024 11:51:00,tea,Green Tea,0.25,65,24.7,2,130,80.6,0.62,eat in,credit card,F,FALSE,,noon,FALSE,FALSE,17.01181053,very long,22/1/2024,Monday,4
alpha,alpha034301,22/1/2024 11:57:00,coffee,Iced Latte,0.25,65,22.75,2,130,84.5,0.65,to go,credit card,F,FALSE,,noon,FALSE,FALSE,6.458465713,moderate,22/1/2024,Monday,4
alpha,alpha034302,22/1/2024 12:03:00,smoothie,Kiwi Smoothie,0.75,90,40.5,1,90,49.5,0.55,to go,credit card,M,FALSE,,noon,FALSE,FALSE,6.907507074,moderate,22/1/2024,Monday,4
alpha,alpha034303,22/1/2024 12:05:00,coffee,Americano,0.5,45,14.4,1,45,30.6,0.68,delivery,mobile,M,TRUE,1661,noon,FALSE,FALSE,12.85699086,very long,22/1/2024,Monday,4
alpha,alpha034303,22/1/2024 12:05:00,tea,Thai Tea,0.5,70,17.5,1,70,52.5,0.75,delivery,mobile,M,TRUE,1661,noon,FALSE,FALSE,12.85699086,very long,22/1/2024,Monday,4
alpha,alpha034304,22/1/2024 12:14:00,bakery,Cheesecake,,120,72,1,120,48,0.4,to go,credit card,M,TRUE,25,noon,FALSE,FALSE,8.917443277,long,22/1/2024,Monday,4
alpha,alpha034304,22/1/2024 12:14:00,coffee,Mocha,0.75,70,30.1,1,70,39.9,0.57,to go,credit card,M,TRUE,25,noon,FALSE,FALSE,8.917443277,long,22/1/2024,Monday,4
alpha,alpha034305,22/1/2024 12:21:00,tea,Bubble Tea,0.25,70,17.5,2,140,105,0.75,to go,cash,M,TRUE,852,noon,FALSE,FALSE,4.152374626,short,22/1/2024,Monday,4
alpha,alpha034306,22/1/2024 12:22:00,coffee,Latte,0.25,65,27.95,3,195,111.15,0.57,to go,mobile,F,TRUE,17,noon,FALSE,FALSE,7.329389805,moderate,22/1/2024,Monday,4
alpha,alpha034307,22/1/2024 12:30:00,bakery,Muffin,,60,27,4,240,132,0.55,to go,credit card,M,TRUE,25,noon,FALSE,FALSE,8.238368585,long,22/1/2024,Monday,4
alpha,alpha034308,22/1/2024 13:02:00,smoothie,Kiwi Smoothie,0.25,90,40.5,1,90,49.5,0.55,to go,cash,F,FALSE,,afternoon,FALSE,FALSE,4.513192361,short,22/1/2024,Monday,4
alpha,alpha034309,22/1/2024 13:08:00,smoothie,Kiwi Smoothie,0.5,90,40.5,1,90,49.5,0.55,eat in,credit card,M,TRUE,22,afternoon,FALSE,FALSE,2.436473415,short,22/1/2024,Monday,4
alpha,alpha034310,22/1/2024 13:14:00,bakery,Donut,,40,12,1,40,28,0.7,to go,mobile,M,FALSE,,afternoon,FALSE,FALSE,4.843669915,short,22/1/2024,Monday,4
alpha,alpha034310,22/1/2024 13:14:00,coffee,Iced Latte,0,65,22.75,1,65,42.25,0.65,to go,mobile,M,FALSE,,afternoon,FALSE,FALSE,4.843669915,short,22/1/2024,Monday,4
alpha,alpha034311,22/1/2024 13:19:00,coffee,Latte,0.5,65,27.95,1,65,37.05,0.57,to go,credit card,F,TRUE,902,afternoon,FALSE,FALSE,4.663143711,short,22/1/2024,Monday,4
alpha,alpha034311,22/1/2024 13:19:00,coffee,Cappuccino,0.25,75,27.75,1,75,47.25,0.63,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,4.663143711,short,22/1/2024,Monday,4
alpha,alpha034312,22/1/2024 13:31:00,tea,Green Tea,0.75,65,24.7,2,130,80.6,0.62,eat in,mobile,F,TRUE,1640,afternoon,FALSE,FALSE,36.17531885,very long,22/1/2024,Monday,4
alpha,alpha034312,22/1/2024 13:31:00,coffee,Iced Latte,0.25,65,22.75,3,195,126.75,0.65,delivery,credit card,F,FALSE,,afternoon,FALSE,FALSE,36.17531885,very long,22/1/2024,Monday,4
alpha,alpha034312,22/1/2024 13:31:00,bakery,Sandwich,,80,28,1,80,52,0.65,delivery,credit card,F,FALSE,,afternoon,FALSE,FALSE,36.17531885,very long,22/1/2024,Monday,4
alpha,alpha034312,22/1/2024 13:31:00,bakery,Donut,,40,12,3,120,84,0.7,delivery,credit card,F,FALSE,,afternoon,FALSE,FALSE,36.17531885,very long,22/1/2024,Monday,4
alpha,alpha034312,22/1/2024 13:31:00,coffee,Iced Americano,0,45,13.5,1,45,31.5,0.7,delivery,credit card,F,FALSE,,afternoon,FALSE,FALSE,36.17531885,very long,22/1/2024,Monday,4
alpha,alpha034312,22/1/2024 13:31:00,bakery,Cookie,,85,29.75,2,170,110.5,0.65,to go,credit card,F,TRUE,908,afternoon,FALSE,FALSE,36.17531885,very long,22/1/2024,Monday,4
